Student_ID,Full_Name,Gender,DOB,Phone,Program,Level,Intake_Year,Email
RPM20220216,Joseph Tuyisenge,M,2005-08-19,0797390500,Civil Engineering,L5,2022,joseph.tuyisenge@rp.ac.rw
RPM20220217,Kevine Iradukunda,Male,1999-08-02,0727008326,Software Engineering,Level 5,2022,kevine.iradukunda@rp.ac.rw
RPM20220218,Aline Tuyisenge,Male,2002-10-10,0793828174,Mechanical Engineering,L4,2022,aline.tuyisenge@rp.ac.rw
RPM20240219,Patrick Kamanzi,m,2001-07-11,0791084068,Software Engineering,Level 5,2024,patrick.kamanzi@rp.ac.rw
RPM20220220,Marie Habimana,,2001-09-11,0788468957,INFORMATION TECHNOLOGY,Level 4,2022,marie.habimana@rp.ac.rw
RPM20230221,Sarah Gasana,f,2000-12-14,0733598713,Electronics,L4,2023,sarah.gasana@rp.ac.rw
RPM20240222,Aline Uwase,F,1999-04-11,0727375760,Electronics,Level 5,2024,aline.uwase@rp.ac.rw
RPM20220223,Alice Mutabazi,Female,2002-07-28,,Electronics,Level 4,2022,alice.mutabazi@rp.ac.rw
RPM20230224,Benjamin Uwase,F,,0722653631,Information Technology,L4,2023,benjamin.uwase@rp.ac.rw
RPM20220225,Marie Nshimiyimana,f,1998-04-02,0732486897,Civil Engineering,Level 5,2022,marie.nshimiyimana@rp.ac.rw
RPM20220226,Patrick Nshimiyimana,,2002-02-28,0723457447,Civil Engineering,L4,2022,patrick.nshimiyimana@rp.ac.rw
RPM20230227,Benjamin Tuyisenge,m,2000-01-06,0785224670,Software Engineering,Level 4,2023,benjamin.tuyisenge@rp.ac.rw
RPM20250228,Jean Tuyisenge,,2003-10-25,0785831997,Information Technology,L4,2025,jean.tuyisenge@rp.ac.rw
RPM20240229,  Diane Habimana  ,Male,2004-09-26,0794695855,Civil Engineering,Level 4,2024,..diane.habimana..@rp.ac.rw
RPM20220230,Benjamin Habimana,F,2006-06-24,0792249825,Mechanical Engineering,Level 5,2022,benjamin.habimana@rp.ac.rw
RPM20220231,Joseph Kamanzi,m,1999-12-14,0788190897,Computer Science,Level 5,2022,joseph.kamanzi@rp.ac.rw
RPM20230232,Alice Mugisha,,,0727913236,Civil Engineering,L4,2023,alice.mugisha@rp.ac.rw
RPM20220233,Patrick Mugisha,,1999-02-02,0722705084,Electronics,Level 6,2022,patrick.mugisha@rp.ac.rw
RPM20230234,Kevine Niyibizi,m,2002-05-05,,Civil Engineering,Level 4,2023,kevine.niyibizi@rp.ac.rw
RPM20230235,Patrick Mugisha,M,2005-10-16,0786263296,Mechanical Engineering,Level 4,2023,patrick.mugisha@rp.ac.rw
RPM20240236,  Benjamin Kamanzi  ,f,1999-04-25,0796224887,Electronics,Level 4,2024,..benjamin.kamanzi..@rp.ac.rw
RPM20240237,Francine Nshimiyimana,m,2001-11-07,0786594630,MECHANICAL ENGINEERING,Level 5,2024,francine.nshimiyimana@rp.ac.rw
RPM20240238,Joseph Iradukunda,,2002-09-24,,Electronics,L5,2024,joseph.iradukunda@rp.ac.rw
RPM20250239,  ALICE HABIMANA  ,m,2006-01-17,0786984375,Mechanical Engineering,Level 4,2025,..alice.habimana..@rp.ac.rw
RPM20250240,Francine Mutabazi,,,0793050167,Electronics,L5,2025,francine.mutabazi@rp.ac.rw
RPM20240241,benjamin ntawukuriryayo,f,2006-08-23,,Electronics,Level 5,2024,benjamin.ntawukuriryayo@rp.ac.rw
RPM20240242,kevine niyibizi,M,2001-12-28,0731879047,Electronics,L4,2024,kevine.niyibizi@rp.ac.rw
RPM20240243,Francine Nshimiyimana,f,2001-03-10,0797464304,Computer Science,Level 4,2024,francine.nshimiyimana@rp.ac.rw
RPM20230244,  David Mukamana  ,,2000-05-16,0785849496,Civil Engineering,L5,2023,..david.mukamana..@rp.ac.rw
RPM20230245,Benjamin Niyibizi,F,2002-04-17,0783604449,Civil Engineering,Level 6,2023,benjamin.niyibizi@rp.ac.rw
RPM20220246,Jean Kamanzi,Male,2006-10-10,0786995775,Mechanical Engineering,L5,2022,jean.kamanzi@rp.ac.rw
RPM20250247,Aline Gasana,m,1999-10-22,0784442987,Mechanical Engineering,Level 5,2025,aline.gasana@rp.ac.rw
RPM20220248,Claude Gasana,f,1999-03-20,0792945975,Computer Science,Level 5,2022,claude.gasana@rp.ac.rw
RPM20220249,Joseph Nshimiyimana,f,2003-02-02,0733345616,Mechanical Engineering,Level 4,2022,joseph.nshimiyimana@rp.ac.rw
RPM20230250,Sarah Mukamana,,2000-05-19,0799849650,Computer Science,L4,2023,sarah.mukamana@rp.ac.rw
RPM20230251,Aline Kamanzi,M,,0724349433,Civil Engineering,Level 4,2023,aline.kamanzi@rp.ac.rw
RPM20220252,Emmanuel Mugisha,F,2002-04-13,0726607139,Electronics,Level 4,2022,emmanuel.mugisha@rp.ac.rw
RPM20240253,Marie Uwase,,1999-09-19,0726291813,Computer Science,L6,2024,marie.uwase@rp.ac.rw
RPM20220254,  Benjamin Kamanzi  ,M,2003-09-13,0788296353,Software Engineering,L4,2022,..benjamin.kamanzi..@rp.ac.rw
RPM20220255,Kevine Iradukunda,,,0785791786,CIVIL ENGINEERING,Level 6,2022,kevine.iradukunda@rp.ac.rw
RPM20250256,samuel uwamahoro,Female,2001-01-11,0724504930,Computer Science,Level 6,2025,samuel.uwamahoro@rp.ac.rw
RPM20240257,Samuel Niyibizi,M,2002-03-21,0724723360,Computer Science,L5,2024,samuel.niyibizi@rp.ac.rw
RPM20240258,Alice Uwase,M,,0739103118,Software Engineering,L5,2024,alice.uwase@rp.ac.rw
RPM20250259,  Beatrice Kamanzi  ,f,2003-09-03,0783596350,Software Engineering,Level 6,2025,..beatrice.kamanzi..@rp.ac.rw
RPM20240260,KEVINE TUYISENGE,,1998-06-07,0791955260,Electronics,Level 6,2024,kevine.tuyisenge@rp.ac.rw
RPM20250261,Grace Habimana,,2003-06-19,0736676184,Electronics,L6,2025,grace.habimana@rp.ac.rw
RPM20240262,Francine Niyonzima,m,2002-01-20,0722226859,Civil Engineering,L6,2024,francine.niyonzima@rp.ac.rw
RPM20250263,Benjamin Niyonzima,M,2004-05-03,0793960849,Electronics,L5,2025,benjamin.niyonzima@rp.ac.rw
RPM20220264,Samuel Kamanzi,f,2005-02-11,0792820178,Computer Science,Level 5,2022,samuel.kamanzi@rp.ac.rw
RPM20220265,Grace Mugisha,Male,2002-05-27,0731655462,Civil Engineering,Level 6,2022,grace.mugisha@rp.ac.rw
RPM20230266,Samuel Mutabazi,,1999-08-21,0721120773,Electronics,Level 6,2023,samuel.mutabazi@rp.ac.rw
RPM20250267,Emmanuel Habimana,f,1998-09-05,0734962347,Computer Science,Level 4,2025,emmanuel.habimana@rp.ac.rw
RPM20250268,Patrick Niyonzima,f,2003-01-04,0798152162,Computer Science,Level 6,2025,patrick.niyonzima@rp.ac.rw
RPM20250269,  Patrick Mukamana  ,,2001-03-17,0737420183,Software Engineering,L6,2025,..patrick.mukamana..@rp.ac.rw
RPM20230270,Claude Gasana,Male,2001-03-20,0796601756,Computer Science,L4,2023,claude.gasana@rp.ac.rw
RPM20230271,Samuel Mukamana,M,1999-08-21,0792810864,Information Technology,Level 5,2023,samuel.mukamana@rp.ac.rw
RPM20230272,Joseph Uwamahoro,,2002-05-06,0739797689,MECHANICAL ENGINEERING,Level 4,2023,joseph.uwamahoro@rp.ac.rw
RPM20230273,Kevine Mukamana,m,1998-04-02,0795560129,Information Technology,L6,2023,kevine.mukamana@rp.ac.rw
RPM20240274,Beatrice Niyonzima,Male,2006-01-04,,Civil Engineering,Level 5,2024,beatrice.niyonzima@rp.ac.rw
RPM20250275,Emmanuel Niyibizi,,2006-06-02,0797503042,Computer Science,L4,2025,emmanuel.niyibizi@rp.ac.rw
RPM20240276,Kevine Ntawukuriryayo,,2003-02-10,0734231288,Computer Science,Level 5,2024,kevine.ntawukuriryayo@rp.ac.rw
RPM20240277,DIANE UWAMAHORO,,2003-09-20,0726422705,Mechanical Engineering,L5,2024,diane.uwamahoro@rp.ac.rw
RPM20230278,Diane Niyibizi,Female,2005-03-27,0783786752,Electronics,Level 5,2023,diane.niyibizi@rp.ac.rw
RPM20230279,Jean Mukamana,Male,1998-02-24,0729482497,Mechanical Engineering,L6,2023,jean.mukamana@rp.ac.rw
RPM20250280,Sarah Nshimiyimana,F,2005-08-05,,Civil Engineering,Level 5,2025,sarah.nshimiyimana@rp.ac.rw
RPM20240281,Marie Uwamahoro,F,2003-12-17,0789166226,Computer Science,Level 6,2024,marie.uwamahoro@rp.ac.rw
RPM20220282,Jean Nshimiyimana,,2000-12-01,0797286026,Software Engineering,L6,2022,jean.nshimiyimana@rp.ac.rw
RPM20230283,alice habimana,,1998-03-09,,Civil Engineering,L6,2023,alice.habimana@rp.ac.rw
RPM20230284,DAVID MUKAMANA,M,2000-03-26,,Software Engineering,L6,2023,david.mukamana@rp.ac.rw
RPM20230285,  Benjamin Mukamana  ,,2003-01-07,0736475063,Mechanical Engineering,Level 6,2023,..benjamin.mukamana..@rp.ac.rw
RPM20240286,Sarah Uwase,Female,2005-09-04,0727372178,Software Engineering,L4,2024,sarah.uwase@rp.ac.rw
RPM20240287,Alice Mugisha,M,1999-09-25,0785480161,Software Engineering,L4,2024,alice.mugisha@rp.ac.rw
RPM20250288,kevine gasana,f,2000-08-24,0721533374,Information Technology,L6,2025,kevine.gasana@rp.ac.rw
RPM20220289,Claude Gasana,Female,1999-04-12,0795277756,Computer Science,Level 5,2022,claude.gasana@rp.ac.rw
RPM20220290,Sarah Niyonzima,Female,2003-12-25,0781504751,Mechanical Engineering,Level 5,2022,sarah.niyonzima@rp.ac.rw
RPM20220291,Diane Niyonzima,F,1998-03-07,0738991717,Information Technology,L6,2022,diane.niyonzima@rp.ac.rw
RPM20220292,Francine Ntawukuriryayo,,2005-07-07,0794146491,Information Technology,Level 5,2022,francine.ntawukuriryayo@rp.ac.rw
RPM20250293,  Marie Mukamana  ,,2005-10-27,0791933294,Civil Engineering,Level 5,2025,..marie.mukamana..@rp.ac.rw
RPM20240294,Kevine Uwamahoro,M,2000-12-01,0792437394,Electronics,L5,2024,kevine.uwamahoro@rp.ac.rw
RPM20220295,Claude Mugisha,f,2004-11-13,,Electronics,L6,2022,claude.mugisha@rp.ac.rw
RPM20240296,Alice Tuyisenge,,,0783164084,Electronics,L5,2024,alice.tuyisenge@rp.ac.rw
RPM20250297,Grace Uwase,F,2001-02-15,0794938620,Electronics,L5,2025,grace.uwase@rp.ac.rw
RPM20230298,Eric Kamanzi,Female,1998-04-16,0787564899,ELECTRONICS,L5,2023,eric.kamanzi@rp.ac.rw
RPM20220299,David Mukamana,m,2005-02-06,0728735016,Computer Science,L5,2022,david.mukamana@rp.ac.rw
RPM20250300,Benjamin Gasana,f,2005-08-19,0725040149,Mechanical Engineering,Level 4,2025,benjamin.gasana@rp.ac.rw
RPM20250301,Alice Iradukunda,Male,2005-03-23,0734288278,Mechanical Engineering,L5,2025,alice.iradukunda@rp.ac.rw
RPM20250302,Grace Mutabazi,F,2005-12-11,0724871366,Software Engineering,L4,2025,grace.mutabazi@rp.ac.rw
RPM20250303,Benjamin Tuyisenge,Female,2000-07-24,0728332734,Electronics,L4,2025,benjamin.tuyisenge@rp.ac.rw
RPM20220304,Emmanuel Uwamahoro,,2006-05-16,0731314371,Mechanical Engineering,L4,2022,emmanuel.uwamahoro@rp.ac.rw
RPM20230305,David Kamanzi,m,1998-12-11,0788942257,Civil Engineering,Level 6,2023,david.kamanzi@rp.ac.rw
RPM20240306,Claude Ntawukuriryayo,M,2003-10-06,0795653836,Civil Engineering,L4,2024,claude.ntawukuriryayo@rp.ac.rw
RPM20230307,Benjamin Mugisha,f,2000-09-23,0724571988,Information Technology,Level 6,2023,benjamin.mugisha@rp.ac.rw
RPM20250308,Patrick Mukamana,m,2003-07-04,0792803827,Information Technology,Level 5,2025,patrick.mukamana@rp.ac.rw
RPM20220309,DAVID NIYIBIZI,m,2005-10-14,0797255921,Software Engineering,L6,2022,david.niyibizi@rp.ac.rw
RPM20240310,Francine Gasana,,2004-10-10,0789842578,Mechanical Engineering,L6,2024,francine.gasana@rp.ac.rw
RPM20250311,Patrick Gasana,f,1999-04-14,0787355526,Civil Engineering,Level 4,2025,patrick.gasana@rp.ac.rw
RPM20240312,  Jean Habimana  ,Male,,0721590019,ELECTRONICS,Level 4,2024,..jean.habimana..@rp.ac.rw
RPM20230313,David Iradukunda,Female,2002-03-25,0731915090,Computer Science,Level 5,2023,david.iradukunda@rp.ac.rw
RPM20240314,David Kamanzi,,2006-10-19,0725909816,INFORMATION TECHNOLOGY,L5,2024,david.kamanzi@rp.ac.rw
RPM20240315,Marie Habimana,,,0739673945,Computer Science,Level 5,2024,marie.habimana@rp.ac.rw
RPM20240316,  Marie Niyonzima  ,Female,,0723834019,Civil Engineering,Level 6,2024,..marie.niyonzima..@rp.ac.rw
RPM20220317,Patrick Niyonzima,Male,2001-03-15,0732847572,Mechanical Engineering,L4,2022,patrick.niyonzima@rp.ac.rw
RPM20250318,Benjamin Ntawukuriryayo,Male,2003-07-01,0799070475,Software Engineering,L4,2025,benjamin.ntawukuriryayo@rp.ac.rw
RPM20220319,  Francine Ntawukuriryayo  ,,1999-10-24,,Electronics,Level 5,2022,..francine.ntawukuriryayo..@rp.ac.rw
RPM20230320,Sarah Ntawukuriryayo,F,1999-06-01,0785894706,Civil Engineering,L6,2023,sarah.ntawukuriryayo@rp.ac.rw
RPM20230321,Benjamin Uwase,F,2004-05-23,0734869724,ELECTRONICS,L6,2023,benjamin.uwase@rp.ac.rw
RPM20240322,Alice Nshimiyimana,F,,0731684043,Computer Science,L4,2024,alice.nshimiyimana@rp.ac.rw
RPM20230323,Aline Iradukunda,Female,1999-12-07,0726939987,Computer Science,L6,2023,aline.iradukunda@rp.ac.rw
RPM20220324,Jean Niyonzima,Male,2000-01-10,0732886479,CIVIL ENGINEERING,L6,2022,jean.niyonzima@rp.ac.rw
RPM20250325,  Jean Gasana  ,Male,,0799351477,Software Engineering,L6,2025,..jean.gasana..@rp.ac.rw
RPM20250326,grace gasana,F,2001-04-16,0724717439,Civil Engineering,Level 4,2025,grace.gasana@rp.ac.rw
RPM20250327,Patrick Mutabazi,M,2001-09-02,,Civil Engineering,Level 6,2025,patrick.mutabazi@rp.ac.rw
RPM20250328,Jean Iradukunda,f,2005-06-03,0736545541,Mechanical Engineering,L4,2025,jean.iradukunda@rp.ac.rw
RPM20220329,Sarah Uwase,,2000-08-08,0729908727,Mechanical Engineering,L4,2022,sarah.uwase@rp.ac.rw
RPM20230330,Grace Kamanzi,,1999-04-11,0731691795,MECHANICAL ENGINEERING,L6,2023,grace.kamanzi@rp.ac.rw
RPM20240331,Claude Uwamahoro,Male,1998-08-09,0781141398,SOFTWARE ENGINEERING,L4,2024,claude.uwamahoro@rp.ac.rw
RPM20220332,Alice Iradukunda,,2002-11-21,0737194751,Electronics,L6,2022,alice.iradukunda@rp.ac.rw
RPM20240333,Jean Nshimiyimana,F,1998-07-16,0724263275,Mechanical Engineering,L4,2024,jean.nshimiyimana@rp.ac.rw
RPM20230334,Jean Niyibizi,M,1998-07-15,0798367745,Information Technology,Level 4,2023,jean.niyibizi@rp.ac.rw
RPM20230335,David Ntawukuriryayo,m,2001-09-11,0738027308,Software Engineering,Level 4,2023,david.ntawukuriryayo@rp.ac.rw
RPM20230336,Beatrice Habimana,m,2003-10-25,0738372643,Computer Science,Level 6,2023,beatrice.habimana@rp.ac.rw
RPM20220337,Eric Iradukunda,Female,2001-02-24,0785516225,Computer Science,Level 5,2022,eric.iradukunda@rp.ac.rw
RPM20250338,Patrick Habimana,,2006-06-15,0733635866,Electronics,Level 4,2025,patrick.habimana@rp.ac.rw
RPM20240339,Sarah Gasana,Female,1999-04-17,0797128984,Mechanical Engineering,Level 5,2024,sarah.gasana@rp.ac.rw
RPM20220340,Kevine Tuyisenge,,,0738625193,INFORMATION TECHNOLOGY,L4,2022,kevine.tuyisenge@rp.ac.rw
RPM20230341,Eric Ntawukuriryayo,Female,2000-09-18,0731923420,Software Engineering,L6,2023,eric.ntawukuriryayo@rp.ac.rw
RPM20220342,  Alice Uwamahoro  ,Female,2006-01-07,0789913086,Mechanical Engineering,Level 4,2022,..alice.uwamahoro..@rp.ac.rw
RPM20250343,Beatrice Ntawukuriryayo,F,2001-09-08,0784727384,ELECTRONICS,L6,2025,beatrice.ntawukuriryayo@rp.ac.rw
RPM20220344,Aline Iradukunda,Female,2006-07-06,0783905258,Software Engineering,Level 6,2022,aline.iradukunda@rp.ac.rw
RPM20230345,Diane Iradukunda,,2004-05-08,0795396309,Electronics,Level 4,2023,diane.iradukunda@rp.ac.rw
RPM20240346,Benjamin Mukamana,f,2003-10-03,0799854763,Civil Engineering,Level 4,2024,benjamin.mukamana@rp.ac.rw
RPM20230347,Grace Ntawukuriryayo,M,2001-04-19,0791882217,COMPUTER SCIENCE,L4,2023,grace.ntawukuriryayo@rp.ac.rw
RPM20250348,Alice Tuyisenge,Male,2005-02-06,0792962368,Civil Engineering,Level 5,2025,alice.tuyisenge@rp.ac.rw
RPM20220349,  Francine Gasana  ,M,2005-10-23,0796202067,Civil Engineering,Level 6,2022,..francine.gasana..@rp.ac.rw
RPM20220350,  Aline Kamanzi  ,m,2001-12-05,0789979704,Computer Science,L6,2022,..aline.kamanzi..@rp.ac.rw
RPM20230351,Claude Habimana,M,2003-04-26,0728372616,Computer Science,L5,2023,claude.habimana@rp.ac.rw
RPM20230352,Grace Nshimiyimana,F,2004-05-19,,Civil Engineering,Level 6,2023,grace.nshimiyimana@rp.ac.rw
RPM20250353,  Emmanuel Ntawukuriryayo  ,Male,2003-03-11,0729105920,ELECTRONICS,L5,2025,..emmanuel.ntawukuriryayo..@rp.ac.rw
RPM20240354,  Samuel Niyonzima  ,f,2004-08-12,0799179014,Information Technology,L4,2024,..samuel.niyonzima..@rp.ac.rw
RPM20230355,Patrick Mugisha,,2006-04-18,0795596317,CIVIL ENGINEERING,Level 5,2023,patrick.mugisha@rp.ac.rw
RPM20230356,Marie Gasana,M,,0793192466,Information Technology,Level 6,2023,marie.gasana@rp.ac.rw
RPM20240357,Marie Nshimiyimana,Female,2001-09-20,0788742559,Computer Science,L6,2024,marie.nshimiyimana@rp.ac.rw
RPM20250358,Claude Mutabazi,M,2001-03-08,0729170468,Mechanical Engineering,L4,2025,claude.mutabazi@rp.ac.rw
RPM20230359,  Eric Niyonzima  ,,2006-07-13,0797508050,Software Engineering,L5,2023,..eric.niyonzima..@rp.ac.rw
RPM20230360,JOSEPH NTAWUKURIRYAYO,,1998-12-12,0786406514,Mechanical Engineering,L5,2023,joseph.ntawukuriryayo@rp.ac.rw
RPM20240361,Jean Mugisha,m,2005-12-20,0734071871,Mechanical Engineering,L6,2024,jean.mugisha@rp.ac.rw
RPM20220362,David Habimana,Male,2000-05-01,0791643477,Computer Science,Level 6,2022,david.habimana@rp.ac.rw
RPM20220363,Patrick Gasana,f,1998-10-06,0727366749,Information Technology,L6,2022,patrick.gasana@rp.ac.rw
RPM20240364,Samuel Habimana,M,1999-06-10,0737067873,Information Technology,L5,2024,samuel.habimana@rp.ac.rw
RPM20220365,Emmanuel Uwase,Male,2006-09-27,0786064990,Electronics,Level 5,2022,emmanuel.uwase@rp.ac.rw
RPM20250366,Diane Uwase,m,,0791030832,Mechanical Engineering,Level 6,2025,diane.uwase@rp.ac.rw
RPM20250367,Claude Iradukunda,Female,2004-06-09,0735462817,Information Technology,Level 5,2025,claude.iradukunda@rp.ac.rw
RPM20250368,Eric Uwase,,1999-03-09,0785447492,Software Engineering,L6,2025,eric.uwase@rp.ac.rw
RPM20250369,Joseph Iradukunda,m,2000-11-20,0794660200,Software Engineering,Level 5,2025,joseph.iradukunda@rp.ac.rw
RPM20230370,Claude Uwamahoro,Male,2003-02-18,0735366268,Electronics,L6,2023,claude.uwamahoro@rp.ac.rw
RPM20250371,  Alice Mukamana  ,Male,2004-02-01,0736157544,Information Technology,L4,2025,..alice.mukamana..@rp.ac.rw
RPM20240372,David Ntawukuriryayo,,,0788117637,MECHANICAL ENGINEERING,Level 5,2024,david.ntawukuriryayo@rp.ac.rw
RPM20230373,David Uwamahoro,F,2003-04-02,0733154270,Software Engineering,L5,2023,david.uwamahoro@rp.ac.rw
RPM20230374,Samuel Mutabazi,M,2000-09-28,0723059487,Information Technology,Level 4,2023,samuel.mutabazi@rp.ac.rw
RPM20250375,Joseph Gasana,m,2004-04-06,0734204790,Electronics,L4,2025,joseph.gasana@rp.ac.rw
RPM20250376,David Tuyisenge,M,1998-10-07,0792915970,Computer Science,L6,2025,david.tuyisenge@rp.ac.rw
RPM20250377,Eric Tuyisenge,Male,2001-05-27,0733369672,Mechanical Engineering,Level 5,2025,eric.tuyisenge@rp.ac.rw
RPM20230378,Samuel Iradukunda,Male,2006-02-10,0736125020,Computer Science,Level 4,2023,samuel.iradukunda@rp.ac.rw
RPM20250379,Beatrice Tuyisenge,F,2002-02-19,0785036049,Mechanical Engineering,L4,2025,beatrice.tuyisenge@rp.ac.rw
RPM20240380,Patrick Gasana,,2002-10-13,0736197537,Civil Engineering,Level 5,2024,patrick.gasana@rp.ac.rw
RPM20230381,  Eric Gasana  ,,2002-09-18,0721988064,Computer Science,L5,2023,..eric.gasana..@rp.ac.rw
RPM20240382,Claude Niyonzima,M,1998-07-04,0739709507,Computer Science,L6,2024,claude.niyonzima@rp.ac.rw
RPM20230383,Beatrice Gasana,,1998-05-09,0729405604,Information Technology,L4,2023,beatrice.gasana@rp.ac.rw
RPM20220384,Diane Nshimiyimana,m,2001-03-21,0796911462,Civil Engineering,L5,2022,diane.nshimiyimana@rp.ac.rw
RPM20250385,David Tuyisenge,,2001-11-24,0786960648,Civil Engineering,L4,2025,david.tuyisenge@rp.ac.rw
RPM20230386,Eric Mugisha,,2006-06-08,0734993114,Electronics,L4,2023,eric.mugisha@rp.ac.rw
RPM20240387,Aline Niyonzima,m,,0723357808,Mechanical Engineering,Level 4,2024,aline.niyonzima@rp.ac.rw
RPM20230388,Joseph Niyonzima,,2003-03-14,0727353775,Computer Science,Level 5,2023,joseph.niyonzima@rp.ac.rw
RPM20240389,Grace Mutabazi,M,2000-01-16,0797219478,Civil Engineering,L4,2024,grace.mutabazi@rp.ac.rw
RPM20220390,Alice Mutabazi,m,2001-08-13,0798081965,Electronics,L6,2022,alice.mutabazi@rp.ac.rw
RPM20230391,Grace Mutabazi,,1998-04-12,0795154682,Software Engineering,Level 6,2023,grace.mutabazi@rp.ac.rw
RPM20240392,  Joseph Ntawukuriryayo  ,M,2005-09-10,0799475797,Civil Engineering,Level 5,2024,..joseph.ntawukuriryayo..@rp.ac.rw
RPM20250393,Claude Niyonzima,Male,2002-10-25,0782708172,Mechanical Engineering,L5,2025,claude.niyonzima@rp.ac.rw
RPM20240394,Jean Ntawukuriryayo,Female,2002-01-03,,Information Technology,Level 6,2024,jean.ntawukuriryayo@rp.ac.rw
RPM20230395,Emmanuel Uwase,Male,2000-05-23,0725338161,Civil Engineering,L5,2023,emmanuel.uwase@rp.ac.rw
RPM20240396,  samuel gasana  ,Female,2003-09-17,0781162053,Computer Science,Level 6,2024,..samuel.gasana..@rp.ac.rw
RPM20220397,Beatrice Ntawukuriryayo,M,2005-09-21,0731034049,Information Technology,L4,2022,beatrice.ntawukuriryayo@rp.ac.rw
RPM20250398,David Habimana,,1998-04-11,0727179414,Mechanical Engineering,Level 6,2025,david.habimana@rp.ac.rw
RPM20230399,Emmanuel Kamanzi,,2002-01-28,0723589584,Civil Engineering,L5,2023,emmanuel.kamanzi@rp.ac.rw
RPM20250400,Samuel Iradukunda,Female,2004-02-06,0738194310,Electronics,Level 5,2025,samuel.iradukunda@rp.ac.rw
RPM20240401,Alice Mutabazi,Male,2004-12-18,0736155897,Mechanical Engineering,L6,2024,alice.mutabazi@rp.ac.rw
RPM20240402,Jean Habimana,f,2005-03-19,0737049642,Electronics,L5,2024,jean.habimana@rp.ac.rw
RPM20230403,Emmanuel Gasana,f,1999-09-04,0735041477,Civil Engineering,L6,2023,emmanuel.gasana@rp.ac.rw
RPM20240404,Diane Iradukunda,,1999-09-02,0738641801,Information Technology,Level 5,2024,diane.iradukunda@rp.ac.rw
RPM20220405,Claude Mugisha,m,2004-10-07,0794314615,Information Technology,L6,2022,claude.mugisha@rp.ac.rw
RPM20250406,Benjamin Kamanzi,Male,2003-06-27,0788596451,Civil Engineering,Level 6,2025,benjamin.kamanzi@rp.ac.rw
RPM20250407,Samuel Mutabazi,,2000-09-13,0723148838,Computer Science,L4,2025,samuel.mutabazi@rp.ac.rw
RPM20250408,grace kamanzi,,2006-09-21,0721061789,Civil Engineering,Level 4,2025,grace.kamanzi@rp.ac.rw
RPM20240409,Marie Iradukunda,M,2001-11-20,0722360120,Software Engineering,L4,2024,marie.iradukunda@rp.ac.rw
RPM20240410,Francine Niyonzima,F,2000-03-22,0798613892,Electronics,L4,2024,francine.niyonzima@rp.ac.rw
RPM20230411,patrick habimana,m,1998-01-20,0734894517,Software Engineering,Level 6,2023,patrick.habimana@rp.ac.rw
RPM20250412,beatrice habimana,F,1999-02-03,0728892675,Civil Engineering,L6,2025,beatrice.habimana@rp.ac.rw
RPM20250413,Beatrice Mutabazi,Male,1999-01-09,0737511329,Software Engineering,Level 6,2025,beatrice.mutabazi@rp.ac.rw
RPM20220414,Patrick Iradukunda,Male,1998-03-26,0726075458,Software Engineering,Level 5,2022,patrick.iradukunda@rp.ac.rw
RPM20240415,Samuel Niyonzima,f,2000-01-08,0728911345,Mechanical Engineering,L6,2024,samuel.niyonzima@rp.ac.rw
RPM20220416,Grace Tuyisenge,f,2004-10-27,0782342153,Software Engineering,Level 4,2022,grace.tuyisenge@rp.ac.rw
RPM20230417,Jean Habimana,m,2000-04-12,0736683156,Software Engineering,L6,2023,jean.habimana@rp.ac.rw
RPM20230418,Alice Habimana,Female,,0722404453,Mechanical Engineering,L6,2023,alice.habimana@rp.ac.rw
RPM20220419,Joseph Uwamahoro,Female,2004-11-27,0788982312,Information Technology,L6,2022,joseph.uwamahoro@rp.ac.rw
RPM20230420,Patrick Uwase,f,,0729472465,Software Engineering,Level 5,2023,patrick.uwase@rp.ac.rw
RPM20220421,Kevine Habimana,Male,1999-10-21,0735931071,Information Technology,L4,2022,kevine.habimana@rp.ac.rw
RPM20240422,Kevine Niyibizi,m,2005-04-08,0729546786,Software Engineering,L4,2024,kevine.niyibizi@rp.ac.rw
RPM20250423,Alice Mugisha,,1999-09-13,,Electronics,L5,2025,alice.mugisha@rp.ac.rw
RPM20240424,Claude Mugisha,F,2000-02-11,0791731159,Software Engineering,Level 4,2024,claude.mugisha@rp.ac.rw
RPM20250425,Grace Tuyisenge,Male,2001-04-18,0794484104,Civil Engineering,Level 5,2025,grace.tuyisenge@rp.ac.rw
RPM20240426,alice tuyisenge,,2002-02-26,0728613003,Computer Science,L6,2024,alice.tuyisenge@rp.ac.rw
RPM20220427,  Francine Niyibizi  ,F,2003-06-14,0727365195,Software Engineering,Level 6,2022,..francine.niyibizi..@rp.ac.rw
RPM20240428,Beatrice Tuyisenge,F,2005-11-11,0791870379,Electronics,L6,2024,beatrice.tuyisenge@rp.ac.rw
RPM20240429,Marie Iradukunda,f,2001-10-16,0739359438,Software Engineering,L4,2024,marie.iradukunda@rp.ac.rw
RPM20240430,Claude Uwamahoro,f,2002-10-09,0783579552,Electronics,L4,2024,claude.uwamahoro@rp.ac.rw
RPM20240431,Joseph Nshimiyimana,M,2006-09-01,0726331867,Computer Science,L6,2024,joseph.nshimiyimana@rp.ac.rw
RPM20240432,Grace Uwase,Male,2004-08-20,0794862954,Computer Science,Level 4,2024,grace.uwase@rp.ac.rw
