Student_ID,Full_Name,Gender,DOB,Phone,Program,Level,Intake_Year,Email
RPH20240213,BENJAMIN UWASE,m,1999-02-13,0725633880,Civil Engineering,Level 4,2024,benjamin.uwase@rp.ac.rw
RPH20220214,Sarah Kamanzi,,1999-02-19,0729986438,ELECTRONICS,L6,2022,sarah.kamanzi@rp.ac.rw
RPH20250215,Marie Niyibizi,Male,2004-01-13,0724985919,Software Engineering,L6,2025,marie.niyibizi@rp.ac.rw
RPH20240216,Emmanuel Niyibizi,f,1999-04-05,0736383277,Information Technology,Level 4,2024,emmanuel.niyibizi@rp.ac.rw
RPH20250217,  Benjamin Iradukunda  ,m,2006-03-03,0733275826,Computer Science,Level 4,2025,..benjamin.iradukunda..@rp.ac.rw
RPH20220218,Jean Habimana,m,2002-06-27,0733078241,Electronics,L6,2022,jean.habimana@rp.ac.rw
RPH20240219,Joseph Uwamahoro,Male,2002-12-27,0721460542,Information Technology,Level 6,2024,joseph.uwamahoro@rp.ac.rw
RPH20230220,Eric Mugisha,f,2006-01-28,0788954031,Civil Engineering,L6,2023,eric.mugisha@rp.ac.rw
RPH20240221,Joseph Iradukunda,,2003-08-09,0729734854,Software Engineering,Level 5,2024,joseph.iradukunda@rp.ac.rw
RPH20240222,Emmanuel Mugisha,f,2005-02-11,0725645358,Information Technology,L5,2024,emmanuel.mugisha@rp.ac.rw
RPH20220223,BEATRICE KAMANZI,,2000-12-01,0725352450,Civil Engineering,L6,2022,beatrice.kamanzi@rp.ac.rw
RPH20230224,Diane Uwase,,2003-09-10,0795928878,Information Technology,L6,2023,diane.uwase@rp.ac.rw
RPH20220225,Francine Uwase,Female,2002-07-26,0725371458,Civil Engineering,Level 5,2022,francine.uwase@rp.ac.rw
RPH20220226,Marie Gasana,,2006-02-28,0727930789,Electronics,Level 4,2022,marie.gasana@rp.ac.rw
RPH20230227,Marie Uwamahoro,m,2000-02-16,0796258215,Civil Engineering,Level 4,2023,marie.uwamahoro@rp.ac.rw
RPH20220228,marie nshimiyimana,Male,2004-07-14,0731078335,Software Engineering,Level 5,2022,marie.nshimiyimana@rp.ac.rw
RPH20230229,Diane Kamanzi,M,2001-04-23,0723163099,Computer Science,L6,2023,diane.kamanzi@rp.ac.rw
RPH20250230,Joseph Uwamahoro,m,2000-06-16,0793766286,MECHANICAL ENGINEERING,Level 5,2025,joseph.uwamahoro@rp.ac.rw
RPH20230231,DIANE MUGISHA,F,1998-07-21,0781804641,Electronics,Level 5,2023,diane.mugisha@rp.ac.rw
RPH20240232,Diane Mugisha,,2001-12-22,0728061051,Electronics,L4,2024,diane.mugisha@rp.ac.rw
RPH20220233,patrick mutabazi,f,1999-08-07,0729776935,Electronics,Level 6,2022,patrick.mutabazi@rp.ac.rw
RPH20250234,Claude Tuyisenge,m,1998-11-03,0733502229,Software Engineering,Level 4,2025,claude.tuyisenge@rp.ac.rw
RPH20240235,Francine Mutabazi,f,1999-03-28,,Computer Science,L4,2024,francine.mutabazi@rp.ac.rw
RPH20220236,Sarah Gasana,Male,2000-06-12,0722559464,Electronics,Level 4,2022,sarah.gasana@rp.ac.rw
RPH20250237,Diane Kamanzi,,2000-02-05,0783674211,Electronics,Level 4,2025,diane.kamanzi@rp.ac.rw
RPH20240238,Marie Niyonzima,M,2000-08-16,0738393515,Mechanical Engineering,Level 6,2024,marie.niyonzima@rp.ac.rw
RPH20230239,Joseph Mukamana,m,1999-07-22,0736800713,COMPUTER SCIENCE,L5,2023,joseph.mukamana@rp.ac.rw
RPH20250240,Benjamin Habimana,,1999-08-11,0721844744,Computer Science,Level 5,2025,benjamin.habimana@rp.ac.rw
RPH20250241,  Joseph Kamanzi  ,F,2005-06-04,0782722069,Civil Engineering,Level 6,2025,..joseph.kamanzi..@rp.ac.rw
RPH20240242,David Nshimiyimana,Female,2005-06-12,0798624573,Software Engineering,L4,2024,david.nshimiyimana@rp.ac.rw
RPH20220243,Sarah Niyibizi,Female,,0729757456,Mechanical Engineering,Level 4,2022,sarah.niyibizi@rp.ac.rw
RPH20220244,DAVID NIYONZIMA,f,2001-02-28,0734197381,Mechanical Engineering,Level 4,2022,david.niyonzima@rp.ac.rw
RPH20250245,Beatrice Gasana,Male,1998-09-24,,Information Technology,L5,2025,beatrice.gasana@rp.ac.rw
RPH20230246,Joseph Mutabazi,F,2003-09-13,0795590177,Electronics,Level 6,2023,joseph.mutabazi@rp.ac.rw
RPH20240247,Eric Niyibizi,m,2006-11-07,0726793064,Mechanical Engineering,Level 6,2024,eric.niyibizi@rp.ac.rw
RPH20220248,Jean Nshimiyimana,m,2004-11-24,0728086467,Computer Science,L5,2022,jean.nshimiyimana@rp.ac.rw
RPH20240249,Samuel Niyonzima,f,1998-12-26,0787017692,Information Technology,Level 5,2024,samuel.niyonzima@rp.ac.rw
RPH20250250,Joseph Kamanzi,Female,2002-12-22,,CIVIL ENGINEERING,Level 6,2025,joseph.kamanzi@rp.ac.rw
RPH20240251,Patrick Ntawukuriryayo,Female,2005-04-21,0724296204,Information Technology,L4,2024,patrick.ntawukuriryayo@rp.ac.rw
RPH20250252,David Uwase,M,2006-05-05,0721094709,Software Engineering,Level 6,2025,david.uwase@rp.ac.rw
RPH20240253,Alice Mukamana,,2006-06-03,0729814666,Civil Engineering,L4,2024,alice.mukamana@rp.ac.rw
RPH20240254,Diane Mugisha,Female,2003-06-12,0731147701,Civil Engineering,L4,2024,diane.mugisha@rp.ac.rw
RPH20240255,Benjamin Gasana,,1999-07-09,0721414493,ELECTRONICS,Level 6,2024,benjamin.gasana@rp.ac.rw
RPH20230256,Patrick Mugisha,m,1999-03-25,0782098434,Computer Science,Level 6,2023,patrick.mugisha@rp.ac.rw
RPH20250257,Claude Uwamahoro,F,2000-01-15,0782468357,Information Technology,Level 4,2025,claude.uwamahoro@rp.ac.rw
RPH20250258,Jean Mugisha,,2004-06-01,0789973031,Computer Science,L4,2025,jean.mugisha@rp.ac.rw
RPH20240259,Joseph Gasana,F,2002-10-03,0737399057,Information Technology,Level 5,2024,joseph.gasana@rp.ac.rw
RPH20240260,Marie Uwamahoro,Male,2003-01-18,0793067542,Computer Science,Level 6,2024,marie.uwamahoro@rp.ac.rw
RPH20240261,Diane Mukamana,Female,2006-03-06,0724260252,Civil Engineering,Level 5,2024,diane.mukamana@rp.ac.rw
RPH20220262,Sarah Mukamana,f,2002-02-07,0736550757,Computer Science,L6,2022,sarah.mukamana@rp.ac.rw
RPH20250263,  Beatrice Mukamana  ,,2002-12-19,0726307189,Mechanical Engineering,L6,2025,..beatrice.mukamana..@rp.ac.rw
RPH20240264,Aline Niyonzima,Male,2003-08-15,0729170024,Information Technology,L5,2024,aline.niyonzima@rp.ac.rw
RPH20240265,Joseph Tuyisenge,F,1998-09-21,,Civil Engineering,Level 5,2024,joseph.tuyisenge@rp.ac.rw
RPH20250266,  benjamin nshimiyimana  ,Male,2001-10-24,0798796391,Information Technology,Level 5,2025,..benjamin.nshimiyimana..@rp.ac.rw
RPH20230267,Sarah Uwamahoro,Male,2000-10-19,0799111841,Software Engineering,Level 6,2023,sarah.uwamahoro@rp.ac.rw
RPH20230268,Benjamin Mugisha,m,2005-01-02,0722731828,Civil Engineering,Level 4,2023,benjamin.mugisha@rp.ac.rw
RPH20250269,Joseph Mutabazi,m,1999-09-09,0799663280,CIVIL ENGINEERING,L5,2025,joseph.mutabazi@rp.ac.rw
RPH20250270,Sarah Iradukunda,Male,2006-11-09,0793640018,Software Engineering,Level 4,2025,sarah.iradukunda@rp.ac.rw
RPH20250271,Eric Iradukunda,,2000-11-27,0791723841,Civil Engineering,L5,2025,eric.iradukunda@rp.ac.rw
RPH20240272,Patrick Uwase,Male,2004-10-19,0722438621,Information Technology,Level 5,2024,patrick.uwase@rp.ac.rw
RPH20230273,claude habimana,Male,2006-05-06,0728607966,Civil Engineering,Level 5,2023,claude.habimana@rp.ac.rw
RPH20250274,Kevine Mugisha,Male,2000-08-20,0782563468,Mechanical Engineering,Level 5,2025,kevine.mugisha@rp.ac.rw
RPH20250275,Sarah Iradukunda,m,2006-07-08,0737396087,Civil Engineering,L5,2025,sarah.iradukunda@rp.ac.rw
RPH20240276,Patrick Uwamahoro,,1999-05-20,0735325249,Computer Science,Level 4,2024,patrick.uwamahoro@rp.ac.rw
RPH20230277,Aline Kamanzi,m,1999-03-14,0725383935,Electronics,Level 4,2023,aline.kamanzi@rp.ac.rw
RPH20250278,Eric Gasana,Male,2006-08-09,0727679508,Mechanical Engineering,L4,2025,eric.gasana@rp.ac.rw
RPH20230279,  Joseph Mugisha  ,,2006-10-23,0783696736,Civil Engineering,L4,2023,..joseph.mugisha..@rp.ac.rw
RPH20240280,Francine Niyibizi,Female,1998-12-13,0739741022,Information Technology,Level 4,2024,francine.niyibizi@rp.ac.rw
RPH20220281,Benjamin Nshimiyimana,Female,2006-05-07,,Software Engineering,L4,2022,benjamin.nshimiyimana@rp.ac.rw
RPH20230282,Jean Niyibizi,F,2004-06-22,0799686281,Mechanical Engineering,Level 5,2023,jean.niyibizi@rp.ac.rw
RPH20240283,Jean Ntawukuriryayo,m,2002-04-20,0737777264,Civil Engineering,L4,2024,jean.ntawukuriryayo@rp.ac.rw
RPH20240284,Samuel Iradukunda,f,2004-10-16,0728698199,Electronics,L5,2024,samuel.iradukunda@rp.ac.rw
RPH20230285,Emmanuel Habimana,m,2003-09-18,,SOFTWARE ENGINEERING,L5,2023,emmanuel.habimana@rp.ac.rw
RPH20250286,Patrick Habimana,m,2002-03-24,0799371819,Information Technology,Level 5,2025,patrick.habimana@rp.ac.rw
RPH20240287,Aline Uwamahoro,Male,1999-02-22,0731111126,Civil Engineering,Level 4,2024,aline.uwamahoro@rp.ac.rw
RPH20230288,Benjamin Mutabazi,f,2000-01-17,0731546310,Computer Science,Level 4,2023,benjamin.mutabazi@rp.ac.rw
RPH20240289,Sarah Iradukunda,M,,0786459913,Software Engineering,Level 5,2024,sarah.iradukunda@rp.ac.rw
RPH20240290,Joseph Ntawukuriryayo,m,2004-04-14,0727124992,Mechanical Engineering,L4,2024,joseph.ntawukuriryayo@rp.ac.rw
RPH20240291,Jean Mukamana,Female,2004-04-05,0798935405,Mechanical Engineering,Level 6,2024,jean.mukamana@rp.ac.rw
RPH20240292,Patrick Gasana,,2006-10-02,0792007243,Mechanical Engineering,L6,2024,patrick.gasana@rp.ac.rw
RPH20240293,Francine Mutabazi,f,2004-02-12,0793928275,Electronics,Level 4,2024,francine.mutabazi@rp.ac.rw
RPH20240294,Joseph Gasana,,2000-03-21,0728076906,Software Engineering,L6,2024,joseph.gasana@rp.ac.rw
RPH20240295,Grace Mukamana,,2005-06-24,0737945583,Software Engineering,Level 6,2024,grace.mukamana@rp.ac.rw
RPH20220296,Jean Tuyisenge,Female,1999-02-03,0731903041,Software Engineering,L4,2022,jean.tuyisenge@rp.ac.rw
RPH20250297,Marie Mugisha,f,2002-08-21,0791479346,Electronics,Level 5,2025,marie.mugisha@rp.ac.rw
RPH20240298,Aline Ntawukuriryayo,,2006-03-19,0739782198,Computer Science,L6,2024,aline.ntawukuriryayo@rp.ac.rw
RPH20250299,Francine Uwase,f,1998-01-17,0796769431,Electronics,Level 4,2025,francine.uwase@rp.ac.rw
RPH20240300,Alice Mukamana,Female,2006-06-07,0737622840,Information Technology,Level 4,2024,alice.mukamana@rp.ac.rw
RPH20230301,Eric Ntawukuriryayo,f,2006-05-14,0784060284,Mechanical Engineering,L5,2023,eric.ntawukuriryayo@rp.ac.rw
RPH20240302,ERIC NIYIBIZI,M,2006-01-06,0725516344,Computer Science,L6,2024,eric.niyibizi@rp.ac.rw
RPH20250303,Claude Gasana,f,2005-06-15,0786540652,ELECTRONICS,Level 4,2025,claude.gasana@rp.ac.rw
RPH20230304,Alice Kamanzi,Female,2002-07-27,,Computer Science,Level 6,2023,alice.kamanzi@rp.ac.rw
RPH20220305,Diane Ntawukuriryayo,Female,2002-06-06,0789739692,Computer Science,L5,2022,diane.ntawukuriryayo@rp.ac.rw
RPH20220306,Alice Uwamahoro,Female,2003-01-06,0787640561,Mechanical Engineering,L6,2022,alice.uwamahoro@rp.ac.rw
RPH20220307,Sarah Mugisha,Female,1999-11-20,0782002860,Electronics,Level 5,2022,sarah.mugisha@rp.ac.rw
RPH20240308,Marie Uwase,,1998-12-13,0795205984,Electronics,L5,2024,marie.uwase@rp.ac.rw
RPH20240309,Eric Uwase,m,2002-10-28,0789911007,Computer Science,Level 5,2024,eric.uwase@rp.ac.rw
RPH20250310,Patrick Nshimiyimana,Male,2003-10-08,0787501017,Software Engineering,Level 6,2025,patrick.nshimiyimana@rp.ac.rw
RPH20240311,Patrick Niyonzima,F,1999-01-27,0791524686,Electronics,Level 5,2024,patrick.niyonzima@rp.ac.rw
RPH20240312,Marie Mutabazi,M,1999-01-07,0788852729,Software Engineering,L4,2024,marie.mutabazi@rp.ac.rw
RPH20240313,Alice Nshimiyimana,M,2002-02-07,0782698275,Civil Engineering,L5,2024,alice.nshimiyimana@rp.ac.rw
RPH20250314,Grace Tuyisenge,F,2003-11-15,0732746548,Information Technology,Level 5,2025,grace.tuyisenge@rp.ac.rw
RPH20250315,Alice Iradukunda,m,2006-06-28,0736426605,Mechanical Engineering,Level 4,2025,alice.iradukunda@rp.ac.rw
RPH20250316,  Francine Iradukunda  ,,,,Computer Science,L5,2025,..francine.iradukunda..@rp.ac.rw
RPH20230317,aline iradukunda,m,,0729577712,Software Engineering,L6,2023,aline.iradukunda@rp.ac.rw
RPH20240318,David Tuyisenge,Female,2002-02-19,0792295227,Mechanical Engineering,L4,2024,david.tuyisenge@rp.ac.rw
RPH20240319,David Mutabazi,M,2004-02-25,,Computer Science,L5,2024,david.mutabazi@rp.ac.rw
RPH20220320,Benjamin Niyibizi,,2006-01-11,0796483324,Electronics,Level 5,2022,benjamin.niyibizi@rp.ac.rw
RPH20220321,Aline Kamanzi,Female,2004-03-05,0731827302,Mechanical Engineering,L5,2022,aline.kamanzi@rp.ac.rw
RPH20250322,Claude Ntawukuriryayo,Female,2001-09-20,0795065372,Computer Science,Level 4,2025,claude.ntawukuriryayo@rp.ac.rw
RPH20250323,Sarah Iradukunda,m,2003-06-20,0723839632,ELECTRONICS,L5,2025,sarah.iradukunda@rp.ac.rw
RPH20230324,Eric Gasana,m,1999-02-24,,Computer Science,Level 4,2023,eric.gasana@rp.ac.rw
RPH20220325,ERIC NIYIBIZI,m,2006-04-07,0729103837,Mechanical Engineering,L6,2022,eric.niyibizi@rp.ac.rw
RPH20230326,Joseph Mugisha,M,2002-01-15,0782117325,COMPUTER SCIENCE,Level 6,2023,joseph.mugisha@rp.ac.rw
RPH20250327,Claude Mukamana,Female,2006-12-04,0739918107,MECHANICAL ENGINEERING,L5,2025,claude.mukamana@rp.ac.rw
RPH20240328,Alice Nshimiyimana,m,2000-01-12,0726072192,Electronics,L4,2024,alice.nshimiyimana@rp.ac.rw
RPH20240329,Alice Kamanzi,Female,2004-11-05,0739736195,Civil Engineering,Level 5,2024,alice.kamanzi@rp.ac.rw
RPH20230330,Benjamin Mukamana,Female,2006-11-26,0796184132,Mechanical Engineering,L5,2023,benjamin.mukamana@rp.ac.rw
RPH20240331,David Kamanzi,F,1999-03-11,0791494648,Mechanical Engineering,L6,2024,david.kamanzi@rp.ac.rw
RPH20230332,Alice Habimana,Female,2000-01-25,0724874049,Electronics,Level 5,2023,alice.habimana@rp.ac.rw
RPH20250333,MARIE KAMANZI,m,2004-08-16,0794796232,Electronics,Level 6,2025,marie.kamanzi@rp.ac.rw
RPH20230334,Beatrice Kamanzi,Female,2005-10-16,0735140345,Mechanical Engineering,Level 5,2023,beatrice.kamanzi@rp.ac.rw
RPH20220335,BENJAMIN TUYISENGE,F,1998-04-17,0787499457,Electronics,L6,2022,benjamin.tuyisenge@rp.ac.rw
RPH20250336,Claude Niyibizi,Male,1998-12-17,0738578236,Mechanical Engineering,Level 4,2025,claude.niyibizi@rp.ac.rw
RPH20250337,Claude Ntawukuriryayo,m,2000-08-19,0798628318,Information Technology,L4,2025,claude.ntawukuriryayo@rp.ac.rw
RPH20220338,  Aline Kamanzi  ,F,2003-02-17,0797353173,Mechanical Engineering,L5,2022,..aline.kamanzi..@rp.ac.rw
RPH20230339,grace niyonzima,Male,1998-07-10,0735844933,SOFTWARE ENGINEERING,Level 4,2023,grace.niyonzima@rp.ac.rw
RPH20250340,  Beatrice Uwase  ,M,2005-04-07,0738612468,Civil Engineering,Level 6,2025,..beatrice.uwase..@rp.ac.rw
RPH20230341,Marie Mugisha,M,1998-11-12,,COMPUTER SCIENCE,Level 4,2023,marie.mugisha@rp.ac.rw
RPH20230342,Claude Tuyisenge,Male,2006-03-15,0721601296,Computer Science,Level 5,2023,claude.tuyisenge@rp.ac.rw
RPH20220343,Patrick Niyibizi,f,1999-12-28,0739802102,Mechanical Engineering,L4,2022,patrick.niyibizi@rp.ac.rw
RPH20250344,Kevine Nshimiyimana,f,2003-05-17,0723176225,Civil Engineering,L6,2025,kevine.nshimiyimana@rp.ac.rw
RPH20230345,Beatrice Uwamahoro,M,2005-11-26,0797956372,Computer Science,Level 6,2023,beatrice.uwamahoro@rp.ac.rw
RPH20240346,David Mutabazi,f,2002-05-17,0782909863,Information Technology,L6,2024,david.mutabazi@rp.ac.rw
RPH20250347,  Beatrice Niyibizi  ,,2000-08-05,0728758960,Mechanical Engineering,Level 5,2025,..beatrice.niyibizi..@rp.ac.rw
RPH20220348,David Kamanzi,Female,2003-06-03,0721522998,Electronics,L4,2022,david.kamanzi@rp.ac.rw
RPH20240349,Samuel Gasana,m,2002-07-03,0797234137,Computer Science,L4,2024,samuel.gasana@rp.ac.rw
RPH20230350,Benjamin Ntawukuriryayo,F,1998-08-17,0729111313,Civil Engineering,L5,2023,benjamin.ntawukuriryayo@rp.ac.rw
RPH20230351,David Uwase,M,2006-02-01,0782460891,Mechanical Engineering,Level 5,2023,david.uwase@rp.ac.rw
RPH20240352,Emmanuel Mukamana,Female,2001-05-09,0732973853,Civil Engineering,L5,2024,emmanuel.mukamana@rp.ac.rw
RPH20240353,  ALINE UWASE  ,m,2002-10-08,0726683095,Computer Science,L4,2024,..aline.uwase..@rp.ac.rw
RPH20220354,Claude Tuyisenge,,2005-10-12,0799950391,Mechanical Engineering,Level 4,2022,claude.tuyisenge@rp.ac.rw
RPH20240355,Joseph Mukamana,,2001-03-28,0727097668,Software Engineering,L4,2024,joseph.mukamana@rp.ac.rw
RPH20220356,Benjamin Niyonzima,,2005-08-28,0723137316,Civil Engineering,L6,2022,benjamin.niyonzima@rp.ac.rw
RPH20250357,Claude Mutabazi,,2001-10-08,0737439371,Electronics,L6,2025,claude.mutabazi@rp.ac.rw
RPH20230358,Samuel Mutabazi,Male,1999-12-23,0732918019,ELECTRONICS,L4,2023,samuel.mutabazi@rp.ac.rw
RPH20250359,Eric Uwase,m,1998-02-07,0783461642,Information Technology,L6,2025,eric.uwase@rp.ac.rw
RPH20240360,Joseph Gasana,f,2004-12-12,0789563491,Civil Engineering,L4,2024,joseph.gasana@rp.ac.rw
RPH20240361,Joseph Kamanzi,F,1998-04-14,0736337290,Electronics,Level 5,2024,joseph.kamanzi@rp.ac.rw
RPH20250362,  Claude Mugisha  ,m,2000-05-28,0791194661,Electronics,L5,2025,..claude.mugisha..@rp.ac.rw
RPH20220363,Samuel Nshimiyimana,Male,2004-08-26,0734016499,Information Technology,Level 5,2022,samuel.nshimiyimana@rp.ac.rw
RPH20220364,Marie Iradukunda,,2001-12-17,0721561397,Mechanical Engineering,Level 6,2022,marie.iradukunda@rp.ac.rw
RPH20240365,MARIE MUTABAZI,,2006-10-03,0786242875,Electronics,L6,2024,marie.mutabazi@rp.ac.rw
RPH20250366,Francine Niyibizi,m,2002-05-06,,Civil Engineering,L4,2025,francine.niyibizi@rp.ac.rw
RPH20240367,Emmanuel Ntawukuriryayo,M,1999-03-17,,Computer Science,Level 5,2024,emmanuel.ntawukuriryayo@rp.ac.rw
RPH20230368,GRACE TUYISENGE,Male,2003-03-09,0799135582,Information Technology,L5,2023,grace.tuyisenge@rp.ac.rw
RPH20250369,Sarah Uwamahoro,,2001-11-15,0794537589,Information Technology,Level 4,2025,sarah.uwamahoro@rp.ac.rw
RPH20240370,Emmanuel Mukamana,,2006-04-13,0738962291,Electronics,L6,2024,emmanuel.mukamana@rp.ac.rw
RPH20220371,Emmanuel Ntawukuriryayo,F,2003-07-20,0726619820,Electronics,Level 6,2022,emmanuel.ntawukuriryayo@rp.ac.rw
RPH20230372,  Jean Gasana  ,Female,2000-06-18,,Mechanical Engineering,L5,2023,..jean.gasana..@rp.ac.rw
RPH20240373,Patrick Iradukunda,f,1998-10-03,,Civil Engineering,Level 6,2024,patrick.iradukunda@rp.ac.rw
RPH20230374,Emmanuel Tuyisenge,F,2002-05-15,0788607523,Software Engineering,L4,2023,emmanuel.tuyisenge@rp.ac.rw
RPH20240375,Samuel Niyonzima,M,2003-01-09,0723985161,Information Technology,L4,2024,samuel.niyonzima@rp.ac.rw
RPH20230376,claude iradukunda,,1999-08-23,0782223386,Electronics,Level 6,2023,claude.iradukunda@rp.ac.rw
RPH20220377,Benjamin Niyibizi,M,2002-03-23,0731062138,Mechanical Engineering,L4,2022,benjamin.niyibizi@rp.ac.rw
RPH20230378,  Francine Kamanzi  ,M,2005-02-19,0726594190,Software Engineering,L6,2023,..francine.kamanzi..@rp.ac.rw
RPH20220379,Patrick Ntawukuriryayo,,2002-11-07,0787445196,Software Engineering,Level 6,2022,patrick.ntawukuriryayo@rp.ac.rw
RPH20250380,Joseph Niyonzima,Female,2001-01-24,0799207960,Electronics,L4,2025,joseph.niyonzima@rp.ac.rw
RPH20220381,  Alice Niyonzima  ,m,1998-07-04,0733499027,Electronics,Level 5,2022,..alice.niyonzima..@rp.ac.rw
RPH20220382,Samuel Iradukunda,Female,2000-01-06,0722632292,Computer Science,Level 5,2022,samuel.iradukunda@rp.ac.rw
RPH20230383,Diane Mugisha,F,2004-06-26,0736439759,Information Technology,Level 5,2023,diane.mugisha@rp.ac.rw
RPH20230384,SAMUEL HABIMANA,m,2002-03-25,0723768343,Mechanical Engineering,L5,2023,samuel.habimana@rp.ac.rw
RPH20220385,Kevine Niyibizi,,1998-03-03,0727983050,Electronics,L5,2022,kevine.niyibizi@rp.ac.rw
RPH20220386,Jean Nshimiyimana,Male,1999-11-27,0728026061,Computer Science,Level 5,2022,jean.nshimiyimana@rp.ac.rw
RPH20230387,Kevine Mukamana,,2001-05-02,0798959326,Software Engineering,Level 4,2023,kevine.mukamana@rp.ac.rw
RPH20240388,Jean Uwase,m,2005-01-04,0793651565,Electronics,L6,2024,jean.uwase@rp.ac.rw
RPH20250389,Alice Niyibizi,Female,2003-04-25,0792645243,Computer Science,Level 4,2025,alice.niyibizi@rp.ac.rw
RPH20220390,Sarah Ntawukuriryayo,,2005-03-13,0734257379,Computer Science,L4,2022,sarah.ntawukuriryayo@rp.ac.rw
RPH20250391,Claude Kamanzi,,2003-04-10,0794853765,Civil Engineering,Level 4,2025,claude.kamanzi@rp.ac.rw
RPH20240392,JEAN KAMANZI,M,2001-04-11,0793499296,CIVIL ENGINEERING,Level 5,2024,jean.kamanzi@rp.ac.rw
RPH20250393,Patrick Mukamana,,1999-08-16,0787821919,Computer Science,L6,2025,patrick.mukamana@rp.ac.rw
RPH20230394,Sarah Mugisha,,1998-08-15,0734102874,Computer Science,Level 6,2023,sarah.mugisha@rp.ac.rw
RPH20240395,David Niyibizi,M,2002-12-20,0792358267,Software Engineering,L4,2024,david.niyibizi@rp.ac.rw
RPH20250396,Eric Mutabazi,m,1998-06-12,0784434507,Civil Engineering,Level 6,2025,eric.mutabazi@rp.ac.rw
RPH20230397,Sarah Mutabazi,Female,2002-09-22,0782063158,Electronics,Level 6,2023,sarah.mutabazi@rp.ac.rw
RPH20240398,Francine Niyonzima,,1999-04-15,0733999964,Electronics,L5,2024,francine.niyonzima@rp.ac.rw
RPH20220399,  Francine Habimana  ,f,2006-03-16,0731360413,Civil Engineering,Level 4,2022,..francine.habimana..@rp.ac.rw
RPH20240400,Grace Tuyisenge,m,2006-09-15,0796142132,Computer Science,L6,2024,grace.tuyisenge@rp.ac.rw
RPH20250401,Grace Habimana,Male,2000-12-18,0793575047,Electronics,L5,2025,grace.habimana@rp.ac.rw
RPH20230402,Francine Niyonzima,M,2003-03-12,0799953043,Information Technology,L6,2023,francine.niyonzima@rp.ac.rw
RPH20230403,Francine Tuyisenge,M,2006-09-11,0728950901,Civil Engineering,Level 4,2023,francine.tuyisenge@rp.ac.rw
RPH20240404,Joseph Iradukunda,F,1998-03-22,0721416001,Computer Science,L5,2024,joseph.iradukunda@rp.ac.rw
RPH20230405,Joseph Habimana,f,1999-09-28,0789586369,Computer Science,L6,2023,joseph.habimana@rp.ac.rw
RPH20250406,Sarah Ntawukuriryayo,Male,2004-06-13,0726786800,Mechanical Engineering,Level 6,2025,sarah.ntawukuriryayo@rp.ac.rw
RPH20250407,Patrick Ntawukuriryayo,,2004-12-14,0783409867,Computer Science,Level 5,2025,patrick.ntawukuriryayo@rp.ac.rw
RPH20250408,Grace Nshimiyimana,F,,0727954391,Information Technology,Level 4,2025,grace.nshimiyimana@rp.ac.rw
RPH20240409,aline niyibizi,,,0729289630,Software Engineering,Level 6,2024,aline.niyibizi@rp.ac.rw
RPH20250410,Diane Tuyisenge,F,2002-07-06,0791477187,Mechanical Engineering,Level 4,2025,diane.tuyisenge@rp.ac.rw
RPH20250411,  Grace Iradukunda  ,f,2005-12-27,0785354311,Information Technology,L4,2025,..grace.iradukunda..@rp.ac.rw
RPH20240412,Patrick Tuyisenge,m,2003-01-10,0789621249,Information Technology,L6,2024,patrick.tuyisenge@rp.ac.rw
RPH20240413,Eric Nshimiyimana,f,2003-02-18,0791216386,Information Technology,L5,2024,eric.nshimiyimana@rp.ac.rw
RPH20230414,samuel niyonzima,Female,2006-10-23,0788001908,Software Engineering,L6,2023,samuel.niyonzima@rp.ac.rw
RPH20230415,Alice Mukamana,,2006-06-06,0782989725,Information Technology,L4,2023,alice.mukamana@rp.ac.rw
RPH20250416,Marie Uwase,F,2005-07-02,0789614751,MECHANICAL ENGINEERING,L4,2025,marie.uwase@rp.ac.rw
RPH20220417,Emmanuel Iradukunda,Female,2001-03-22,0783442040,Mechanical Engineering,Level 5,2022,emmanuel.iradukunda@rp.ac.rw
RPH20220418,Aline Uwamahoro,F,1998-09-07,0723881880,Civil Engineering,Level 4,2022,aline.uwamahoro@rp.ac.rw
RPH20240419,Patrick Nshimiyimana,Male,1999-03-27,0738115080,Computer Science,Level 5,2024,patrick.nshimiyimana@rp.ac.rw
RPH20230420,David Uwase,,2002-09-24,,Software Engineering,Level 4,2023,david.uwase@rp.ac.rw
RPH20230421,KEVINE MUGISHA,,2004-04-28,,Mechanical Engineering,Level 4,2023,kevine.mugisha@rp.ac.rw
RPH20220422,Sarah Habimana,F,2004-12-19,0792085660,Computer Science,Level 4,2022,sarah.habimana@rp.ac.rw
RPH20250423,Benjamin Ntawukuriryayo,f,2002-11-13,0739129112,Electronics,Level 6,2025,benjamin.ntawukuriryayo@rp.ac.rw
RPH20230424,David Mukamana,M,1998-02-16,0797419516,Mechanical Engineering,Level 4,2023,david.mukamana@rp.ac.rw
RPH20250425,Marie Kamanzi,Female,2005-08-17,0721296459,Electronics,L4,2025,marie.kamanzi@rp.ac.rw
RPH20220426,Joseph Uwase,Male,2002-12-06,0796242203,Civil Engineering,Level 5,2022,joseph.uwase@rp.ac.rw
RPH20250427,sarah tuyisenge,,2000-09-02,0737338393,Computer Science,L6,2025,sarah.tuyisenge@rp.ac.rw
RPH20240428,Sarah Uwamahoro,M,2003-07-04,0727911031,Civil Engineering,Level 6,2024,sarah.uwamahoro@rp.ac.rw
