Student_ID,Full_Name,Gender,DOB,Phone,Program,Level,Intake_Year,Email
RPK20240217,Sarah Nshimiyimana,Male,2006-04-27,0781818780,Computer Science,Level 5,2024,sarah.nshimiyimana@rp.ac.rw
RPK20250218,Beatrice Gasana,,1999-09-16,,Mechanical Engineering,Level 5,2025,beatrice.gasana@rp.ac.rw
RPK20250219,Joseph Tuyisenge,m,2002-12-03,0799598759,Information Technology,Level 4,2025,joseph.tuyisenge@rp.ac.rw
RPK20230220,Grace Niyonzima,,2002-01-16,0724579012,Software Engineering,Level 5,2023,grace.niyonzima@rp.ac.rw
RPK20220221,Jean Tuyisenge,Female,2004-01-27,0735564090,Computer Science,Level 6,2022,jean.tuyisenge@rp.ac.rw
RPK20230222,Emmanuel Ntawukuriryayo,m,1999-10-27,0792171659,Computer Science,L4,2023,emmanuel.ntawukuriryayo@rp.ac.rw
RPK20230223,Joseph Uwamahoro,,2005-05-05,0737888655,ELECTRONICS,Level 4,2023,joseph.uwamahoro@rp.ac.rw
RPK20220224,Sarah Nshimiyimana,m,2003-01-16,0791402661,Computer Science,Level 5,2022,sarah.nshimiyimana@rp.ac.rw
RPK20240225,Grace Kamanzi,,2004-11-01,0783021721,Software Engineering,L4,2024,grace.kamanzi@rp.ac.rw
RPK20250226,Benjamin Uwase,Female,2001-01-16,0786195654,Software Engineering,L4,2025,benjamin.uwase@rp.ac.rw
RPK20240227,Grace Habimana,F,2006-07-25,0732751870,Civil Engineering,Level 4,2024,grace.habimana@rp.ac.rw
RPK20240228,Diane Uwase,Male,2005-05-09,0733589882,INFORMATION TECHNOLOGY,L4,2024,diane.uwase@rp.ac.rw
RPK20250229,Emmanuel Uwamahoro,M,2006-06-12,0793447022,Civil Engineering,L6,2025,emmanuel.uwamahoro@rp.ac.rw
RPK20230230,Francine Uwamahoro,Male,2002-08-20,0728853644,Civil Engineering,L5,2023,francine.uwamahoro@rp.ac.rw
RPK20240231,Claude Niyonzima,,2004-11-24,0781973127,Information Technology,Level 4,2024,claude.niyonzima@rp.ac.rw
RPK20250232,Francine Uwamahoro,Female,2001-08-08,0781157554,Electronics,L5,2025,francine.uwamahoro@rp.ac.rw
RPK20220233,Benjamin Niyibizi,,1998-11-11,0722144045,Civil Engineering,Level 5,2022,benjamin.niyibizi@rp.ac.rw
RPK20250234,Aline Mugisha,,2004-10-17,0738857311,Information Technology,Level 6,2025,aline.mugisha@rp.ac.rw
RPK20250235,Samuel Uwamahoro,m,2004-02-11,0787588551,Civil Engineering,L4,2025,samuel.uwamahoro@rp.ac.rw
RPK20230236,  Emmanuel Kamanzi  ,,,0736512313,Mechanical Engineering,Level 4,2023,..emmanuel.kamanzi..@rp.ac.rw
RPK20230237,Emmanuel Kamanzi,f,1999-08-09,0794409429,Information Technology,L5,2023,emmanuel.kamanzi@rp.ac.rw
RPK20220238,Benjamin Uwamahoro,,2003-03-20,0737888822,Electronics,Level 6,2022,benjamin.uwamahoro@rp.ac.rw
RPK20220239,Benjamin Niyibizi,f,2006-04-18,0783373341,Software Engineering,Level 6,2022,benjamin.niyibizi@rp.ac.rw
RPK20220240,Patrick Ntawukuriryayo,m,1998-04-21,0792539320,Civil Engineering,L4,2022,patrick.ntawukuriryayo@rp.ac.rw
RPK20250241,Alice Mutabazi,Female,2004-06-12,0783418066,Mechanical Engineering,Level 5,2025,alice.mutabazi@rp.ac.rw
RPK20230242,Francine Gasana,Female,,0786255167,COMPUTER SCIENCE,L4,2023,francine.gasana@rp.ac.rw
RPK20220243,Samuel Kamanzi,M,2002-01-17,0723481432,Mechanical Engineering,L6,2022,samuel.kamanzi@rp.ac.rw
RPK20250244,Grace Niyibizi,m,2005-02-09,0797057928,Mechanical Engineering,L4,2025,grace.niyibizi@rp.ac.rw
RPK20240245,Emmanuel Niyibizi,m,2005-08-19,0737825056,Information Technology,L6,2024,emmanuel.niyibizi@rp.ac.rw
RPK20220246,Diane Mukamana,f,2004-07-09,0781400040,Computer Science,Level 5,2022,diane.mukamana@rp.ac.rw
RPK20220247,Jean Iradukunda,Male,1998-12-05,0781749511,SOFTWARE ENGINEERING,Level 6,2022,jean.iradukunda@rp.ac.rw
RPK20250248,Francine Uwase,M,2004-06-05,0798928504,Mechanical Engineering,L5,2025,francine.uwase@rp.ac.rw
RPK20230249,Benjamin Mukamana,F,2005-01-12,0726887750,Electronics,Level 6,2023,benjamin.mukamana@rp.ac.rw
RPK20220250,Marie Nshimiyimana,F,2000-11-12,0789300345,Electronics,Level 5,2022,marie.nshimiyimana@rp.ac.rw
RPK20240251,ALICE MUKAMANA,Male,2006-01-21,0729717618,Computer Science,Level 6,2024,alice.mukamana@rp.ac.rw
RPK20250252,Alice Nshimiyimana,,1998-10-06,0788585012,Electronics,Level 6,2025,alice.nshimiyimana@rp.ac.rw
RPK20250253,Francine Uwamahoro,Female,2004-04-07,0725550341,Information Technology,L4,2025,francine.uwamahoro@rp.ac.rw
RPK20220254,Grace Uwase,,2000-07-06,0722153216,Electronics,Level 6,2022,grace.uwase@rp.ac.rw
RPK20230255,Samuel Uwamahoro,f,,0732357652,Information Technology,Level 6,2023,samuel.uwamahoro@rp.ac.rw
RPK20250256,Francine Ntawukuriryayo,,2002-06-27,0727712104,Computer Science,L5,2025,francine.ntawukuriryayo@rp.ac.rw
RPK20220257,GRACE UWASE,M,2005-10-04,0733795164,Information Technology,L5,2022,grace.uwase@rp.ac.rw
RPK20250258,patrick gasana,F,2001-04-28,0736141842,COMPUTER SCIENCE,L4,2025,patrick.gasana@rp.ac.rw
RPK20220259,David Gasana,M,2000-09-11,0727186519,Electronics,L5,2022,david.gasana@rp.ac.rw
RPK20230260,Emmanuel Ntawukuriryayo,,2005-11-07,0732815632,Mechanical Engineering,Level 4,2023,emmanuel.ntawukuriryayo@rp.ac.rw
RPK20230261,david iradukunda,m,2003-08-10,0725383829,Electronics,Level 6,2023,david.iradukunda@rp.ac.rw
RPK20240262,Diane Tuyisenge,Male,1998-07-08,,Computer Science,Level 6,2024,diane.tuyisenge@rp.ac.rw
RPK20250263,Eric Mukamana,,2002-08-27,0734737410,Civil Engineering,L6,2025,eric.mukamana@rp.ac.rw
RPK20220264,Jean Niyonzima,f,2001-08-24,0793501205,Electronics,Level 6,2022,jean.niyonzima@rp.ac.rw
RPK20230265,Eric Habimana,M,2005-11-02,0797992546,COMPUTER SCIENCE,L4,2023,eric.habimana@rp.ac.rw
RPK20240266,  Grace Uwase  ,f,1998-08-12,0795935035,Electronics,L6,2024,..grace.uwase..@rp.ac.rw
RPK20220267,  Alice Gasana  ,m,2006-12-18,0733154889,Information Technology,L6,2022,..alice.gasana..@rp.ac.rw
RPK20220268,Grace Mukamana,m,1998-09-10,0788443246,Mechanical Engineering,L4,2022,grace.mukamana@rp.ac.rw
RPK20250269,  Benjamin Niyibizi  ,F,2006-09-28,0793602122,Mechanical Engineering,Level 4,2025,..benjamin.niyibizi..@rp.ac.rw
RPK20240270,Emmanuel Uwase,,2003-08-27,0725085222,Electronics,Level 6,2024,emmanuel.uwase@rp.ac.rw
RPK20250271,Aline Uwase,Female,2001-08-04,0784792999,Information Technology,Level 4,2025,aline.uwase@rp.ac.rw
RPK20220272,David Uwase,Male,2006-05-11,0799073278,Information Technology,Level 4,2022,david.uwase@rp.ac.rw
RPK20240273,Grace Uwase,M,2006-11-14,0738076598,Mechanical Engineering,Level 6,2024,grace.uwase@rp.ac.rw
RPK20250274,  Grace Gasana  ,M,1998-08-23,0722968054,Computer Science,Level 5,2025,..grace.gasana..@rp.ac.rw
RPK20230275,grace mugisha,Female,2003-06-05,0737203223,Electronics,L6,2023,grace.mugisha@rp.ac.rw
RPK20240276,Kevine Uwamahoro,Male,,0736814224,Software Engineering,Level 5,2024,kevine.uwamahoro@rp.ac.rw
RPK20230277,Sarah Uwamahoro,m,1999-11-16,0731923147,Software Engineering,L4,2023,sarah.uwamahoro@rp.ac.rw
RPK20220278,  Kevine Uwase  ,Male,2005-10-26,0732706983,Electronics,Level 5,2022,..kevine.uwase..@rp.ac.rw
RPK20230279,Jean Gasana,,1999-01-09,0736432261,Mechanical Engineering,L6,2023,jean.gasana@rp.ac.rw
RPK20250280,Samuel Iradukunda,f,2003-12-15,0734628249,Software Engineering,L6,2025,samuel.iradukunda@rp.ac.rw
RPK20240281,Beatrice Niyonzima,F,,0789101764,Software Engineering,Level 4,2024,beatrice.niyonzima@rp.ac.rw
RPK20240282,Eric Uwase,f,2006-07-12,0791230535,Civil Engineering,Level 6,2024,eric.uwase@rp.ac.rw
RPK20220283,Grace Mugisha,Female,2005-07-07,0797286744,Mechanical Engineering,L6,2022,grace.mugisha@rp.ac.rw
RPK20220284,Kevine Niyonzima,Male,1999-06-11,,Electronics,Level 4,2022,kevine.niyonzima@rp.ac.rw
RPK20220285,Eric Uwase,F,2002-01-04,0734643777,MECHANICAL ENGINEERING,Level 5,2022,eric.uwase@rp.ac.rw
RPK20230286,Alice Mukamana,M,2003-10-18,0739261054,Information Technology,L4,2023,alice.mukamana@rp.ac.rw
RPK20220287,Eric Uwase,F,2001-03-11,0797732712,Information Technology,Level 4,2022,eric.uwase@rp.ac.rw
RPK20220288,David Habimana,,1998-12-16,0737019644,ELECTRONICS,Level 5,2022,david.habimana@rp.ac.rw
RPK20220289,Diane Mukamana,Female,1998-07-05,0737475544,Information Technology,Level 6,2022,diane.mukamana@rp.ac.rw
RPK20220290,Jean Iradukunda,,1999-03-14,0792540798,Civil Engineering,Level 6,2022,jean.iradukunda@rp.ac.rw
RPK20220291,Samuel Mukamana,f,2000-12-20,,Mechanical Engineering,Level 6,2022,samuel.mukamana@rp.ac.rw
RPK20250292,Alice Niyonzima,,2000-08-06,,Computer Science,Level 4,2025,alice.niyonzima@rp.ac.rw
RPK20230293,Francine Habimana,f,1998-10-14,0799199714,Electronics,L5,2023,francine.habimana@rp.ac.rw
RPK20240294,Aline Uwase,M,2003-11-09,0799834178,Information Technology,L5,2024,aline.uwase@rp.ac.rw
RPK20240295,MARIE IRADUKUNDA,Female,1999-03-21,0732975889,Information Technology,Level 5,2024,marie.iradukunda@rp.ac.rw
RPK20240296,  Benjamin Iradukunda  ,M,1998-03-25,0787393416,Software Engineering,Level 6,2024,..benjamin.iradukunda..@rp.ac.rw
RPK20220297,EMMANUEL TUYISENGE,f,,0735776121,Information Technology,L5,2022,emmanuel.tuyisenge@rp.ac.rw
RPK20240298,Diane Gasana,Female,1999-12-26,0786063970,Computer Science,Level 6,2024,diane.gasana@rp.ac.rw
RPK20250299,Grace Habimana,M,2003-08-28,0736455849,Information Technology,L5,2025,grace.habimana@rp.ac.rw
RPK20240300,claude mukamana,Female,2002-07-12,0799189663,Information Technology,L5,2024,claude.mukamana@rp.ac.rw
RPK20220301,Patrick Niyibizi,M,2006-12-10,0782523136,Software Engineering,Level 5,2022,patrick.niyibizi@rp.ac.rw
RPK20220302,Diane Kamanzi,f,2006-12-23,0735970750,Mechanical Engineering,Level 6,2022,diane.kamanzi@rp.ac.rw
RPK20250303,Francine Habimana,M,2000-08-28,0795294836,Information Technology,Level 5,2025,francine.habimana@rp.ac.rw
RPK20240304,Patrick Niyonzima,F,2001-10-10,,Mechanical Engineering,L4,2024,patrick.niyonzima@rp.ac.rw
RPK20230305,Kevine Mutabazi,,1998-05-21,,Electronics,Level 4,2023,kevine.mutabazi@rp.ac.rw
RPK20240306,Diane Tuyisenge,F,2001-03-09,0733733199,Mechanical Engineering,Level 4,2024,diane.tuyisenge@rp.ac.rw
RPK20250307,  Eric Iradukunda  ,f,2000-07-05,0785552296,Mechanical Engineering,L4,2025,..eric.iradukunda..@rp.ac.rw
RPK20230308,joseph mugisha,f,2006-09-19,0734858310,Computer Science,L5,2023,joseph.mugisha@rp.ac.rw
RPK20240309,Joseph Mugisha,Male,2004-11-26,0787098265,Civil Engineering,Level 6,2024,joseph.mugisha@rp.ac.rw
RPK20220310,  Emmanuel Niyibizi  ,Male,1999-11-17,0793247478,Software Engineering,L5,2022,..emmanuel.niyibizi..@rp.ac.rw
RPK20230311,Grace Niyonzima,,2005-11-20,0733234802,Electronics,L4,2023,grace.niyonzima@rp.ac.rw
RPK20240312,Kevine Uwase,f,2005-09-18,0726407072,Computer Science,Level 5,2024,kevine.uwase@rp.ac.rw
RPK20230313,David Habimana,Female,2002-02-21,0799543319,Software Engineering,L6,2023,david.habimana@rp.ac.rw
RPK20220314,Grace Iradukunda,Female,2002-10-28,0723422478,Computer Science,Level 6,2022,grace.iradukunda@rp.ac.rw
RPK20240315,Samuel Gasana,Female,2004-11-04,0727847776,Software Engineering,L6,2024,samuel.gasana@rp.ac.rw
RPK20220316,Jean Gasana,Male,2006-12-03,0738087989,COMPUTER SCIENCE,L4,2022,jean.gasana@rp.ac.rw
RPK20230317,Claude Mukamana,,2002-03-28,0794621104,Civil Engineering,L4,2023,claude.mukamana@rp.ac.rw
RPK20220318,Jean Niyibizi,f,2001-03-28,0792851389,Software Engineering,Level 5,2022,jean.niyibizi@rp.ac.rw
RPK20220319,Sarah Iradukunda,M,1998-11-16,0735083040,Computer Science,L6,2022,sarah.iradukunda@rp.ac.rw
RPK20230320,FRANCINE MUKAMANA,f,2001-03-20,0787287479,Computer Science,L4,2023,francine.mukamana@rp.ac.rw
RPK20230321,  Diane Uwamahoro  ,f,2006-01-09,0788752511,Civil Engineering,Level 4,2023,..diane.uwamahoro..@rp.ac.rw
RPK20240322,ERIC NTAWUKURIRYAYO,,2004-12-14,0724508319,Information Technology,Level 6,2024,eric.ntawukuriryayo@rp.ac.rw
RPK20250323,diane nshimiyimana,,2002-02-16,0731604470,Civil Engineering,Level 6,2025,diane.nshimiyimana@rp.ac.rw
RPK20240324,  Kevine Uwase  ,,1998-04-06,0727275672,Information Technology,L4,2024,..kevine.uwase..@rp.ac.rw
RPK20250325,Beatrice Kamanzi,f,1999-03-11,0781202992,ELECTRONICS,L6,2025,beatrice.kamanzi@rp.ac.rw
RPK20230326,Grace Kamanzi,Male,1998-08-15,0783029686,Software Engineering,L5,2023,grace.kamanzi@rp.ac.rw
RPK20230327,Francine Niyibizi,m,2002-01-04,0795570405,Computer Science,L5,2023,francine.niyibizi@rp.ac.rw
RPK20240328,Francine Iradukunda,Female,2001-12-25,0798765858,Information Technology,Level 6,2024,francine.iradukunda@rp.ac.rw
RPK20230329,MARIE HABIMANA,Male,1999-07-10,0737598994,Electronics,L5,2023,marie.habimana@rp.ac.rw
RPK20230330,Samuel Niyibizi,f,2002-11-20,0787839609,Computer Science,Level 4,2023,samuel.niyibizi@rp.ac.rw
RPK20220331,Sarah Ntawukuriryayo,F,2006-12-18,0784979146,Mechanical Engineering,L6,2022,sarah.ntawukuriryayo@rp.ac.rw
RPK20230332,Benjamin Gasana,f,2003-09-21,0721566242,Information Technology,L5,2023,benjamin.gasana@rp.ac.rw
RPK20220333,Patrick Gasana,Male,2004-06-19,0798066937,Software Engineering,L5,2022,patrick.gasana@rp.ac.rw
RPK20240334,Grace Mukamana,Male,1998-11-04,0791122774,Civil Engineering,Level 5,2024,grace.mukamana@rp.ac.rw
RPK20240335,Joseph Mugisha,,1998-10-28,0784240301,Software Engineering,L4,2024,joseph.mugisha@rp.ac.rw
RPK20240336,David Nshimiyimana,,2000-02-19,,Mechanical Engineering,Level 5,2024,david.nshimiyimana@rp.ac.rw
RPK20250337,Beatrice Mukamana,M,1998-05-04,0797352462,Mechanical Engineering,Level 6,2025,beatrice.mukamana@rp.ac.rw
RPK20250338,  Patrick Uwase  ,F,2001-08-04,,Information Technology,L4,2025,..patrick.uwase..@rp.ac.rw
RPK20230339,Alice Habimana,Male,1998-07-09,0726713356,Electronics,Level 6,2023,alice.habimana@rp.ac.rw
RPK20230340,Francine Mugisha,F,1998-12-22,0731921568,Electronics,Level 4,2023,francine.mugisha@rp.ac.rw
RPK20240341,Sarah Iradukunda,f,2000-09-21,,Software Engineering,L6,2024,sarah.iradukunda@rp.ac.rw
RPK20240342,Eric Nshimiyimana,M,2004-08-06,0725185309,Computer Science,L5,2024,eric.nshimiyimana@rp.ac.rw
RPK20220343,Claude Uwase,m,1998-06-08,0723989828,Electronics,L6,2022,claude.uwase@rp.ac.rw
RPK20250344,Claude Ntawukuriryayo,Female,,0789387475,Civil Engineering,Level 4,2025,claude.ntawukuriryayo@rp.ac.rw
RPK20230345,Claude Nshimiyimana,,1998-02-10,0721961665,Computer Science,Level 6,2023,claude.nshimiyimana@rp.ac.rw
RPK20240346,  Marie Iradukunda  ,m,1999-04-07,0738303257,Civil Engineering,L5,2024,..marie.iradukunda..@rp.ac.rw
RPK20250347,Eric Iradukunda,m,2006-10-21,,Civil Engineering,L6,2025,eric.iradukunda@rp.ac.rw
RPK20220348,Patrick Mutabazi,,2005-04-25,,Mechanical Engineering,L5,2022,patrick.mutabazi@rp.ac.rw
RPK20230349,Beatrice Tuyisenge,m,2005-04-05,0731477588,Mechanical Engineering,Level 5,2023,beatrice.tuyisenge@rp.ac.rw
RPK20240350,samuel uwamahoro,M,1998-10-27,0738236785,Information Technology,Level 4,2024,samuel.uwamahoro@rp.ac.rw
RPK20250351,Aline Ntawukuriryayo,f,2006-02-03,0793525936,INFORMATION TECHNOLOGY,L4,2025,aline.ntawukuriryayo@rp.ac.rw
RPK20240352,David Mutabazi,Male,2005-07-14,0721155068,Mechanical Engineering,L4,2024,david.mutabazi@rp.ac.rw
RPK20220353,  SARAH KAMANZI  ,Female,2002-09-07,0782782767,Civil Engineering,L5,2022,..sarah.kamanzi..@rp.ac.rw
RPK20220354,  Sarah Iradukunda  ,F,2006-08-09,0725288716,Computer Science,L4,2022,..sarah.iradukunda..@rp.ac.rw
RPK20250355,Alice Mukamana,f,2002-12-13,0736377489,Software Engineering,Level 5,2025,alice.mukamana@rp.ac.rw
RPK20230356,Alice Uwamahoro,Male,2005-07-10,0724738744,Computer Science,Level 4,2023,alice.uwamahoro@rp.ac.rw
RPK20220357,Beatrice Mugisha,F,1998-10-21,0738910966,Information Technology,Level 5,2022,beatrice.mugisha@rp.ac.rw
RPK20220358,Grace Mukamana,m,2003-01-13,0731748808,Mechanical Engineering,L5,2022,grace.mukamana@rp.ac.rw
RPK20250359,Francine Mutabazi,Female,2003-12-01,0735028953,Electronics,Level 5,2025,francine.mutabazi@rp.ac.rw
RPK20230360,Samuel Mukamana,m,2005-11-08,0794700839,Computer Science,Level 4,2023,samuel.mukamana@rp.ac.rw
RPK20250361,Patrick Tuyisenge,F,2006-12-21,0724057142,Software Engineering,L4,2025,patrick.tuyisenge@rp.ac.rw
RPK20220362,Jean Niyibizi,F,,0797255196,Software Engineering,L4,2022,jean.niyibizi@rp.ac.rw
RPK20230363,Kevine Tuyisenge,m,2002-02-23,0727488619,Software Engineering,Level 6,2023,kevine.tuyisenge@rp.ac.rw
RPK20230364,Aline Iradukunda,Male,1999-06-11,0738050518,Mechanical Engineering,Level 4,2023,aline.iradukunda@rp.ac.rw
RPK20220365,Kevine Habimana,m,2003-07-13,0734811810,Computer Science,L4,2022,kevine.habimana@rp.ac.rw
RPK20220366,grace uwase,,2000-12-09,0731297720,Electronics,Level 6,2022,grace.uwase@rp.ac.rw
RPK20250367,Benjamin Niyonzima,Male,2004-08-12,0734907788,SOFTWARE ENGINEERING,L6,2025,benjamin.niyonzima@rp.ac.rw
RPK20250368,Sarah Niyibizi,f,2003-06-25,0788036533,Civil Engineering,L5,2025,sarah.niyibizi@rp.ac.rw
RPK20220369,JEAN MUTABAZI,M,2001-06-23,0722749063,Software Engineering,L5,2022,jean.mutabazi@rp.ac.rw
RPK20220370,  Patrick Niyibizi  ,,1998-12-19,0731177774,Mechanical Engineering,Level 4,2022,..patrick.niyibizi..@rp.ac.rw
RPK20250371,David Uwamahoro,,2003-11-28,0728802332,Information Technology,Level 4,2025,david.uwamahoro@rp.ac.rw
RPK20220372,Beatrice Uwamahoro,f,2004-04-06,0735502883,Electronics,L6,2022,beatrice.uwamahoro@rp.ac.rw
RPK20250373,  Patrick Ntawukuriryayo  ,F,2006-10-22,0792798737,Software Engineering,L6,2025,..patrick.ntawukuriryayo..@rp.ac.rw
RPK20250374,Samuel Mukamana,,2002-03-08,0725171726,Computer Science,Level 5,2025,samuel.mukamana@rp.ac.rw
RPK20240375,Benjamin Tuyisenge,,2003-05-17,0738924766,COMPUTER SCIENCE,Level 5,2024,benjamin.tuyisenge@rp.ac.rw
RPK20240376,Francine Niyibizi,,,0732194801,Information Technology,L6,2024,francine.niyibizi@rp.ac.rw
RPK20250377,Jean Iradukunda,,2005-08-28,0734777104,CIVIL ENGINEERING,Level 6,2025,jean.iradukunda@rp.ac.rw
RPK20250378,Claude Uwamahoro,F,2004-12-15,0788803579,Information Technology,Level 6,2025,claude.uwamahoro@rp.ac.rw
RPK20250379,Diane Kamanzi,,2002-10-05,0799420907,Computer Science,Level 6,2025,diane.kamanzi@rp.ac.rw
RPK20220380,David Uwamahoro,,2002-07-22,0723294467,Computer Science,Level 4,2022,david.uwamahoro@rp.ac.rw
RPK20230381,  Kevine Niyibizi  ,,,0794602478,Mechanical Engineering,L6,2023,..kevine.niyibizi..@rp.ac.rw
RPK20250382,Patrick Uwamahoro,F,2002-02-07,0788486049,Computer Science,Level 6,2025,patrick.uwamahoro@rp.ac.rw
RPK20250383,Grace Uwase,,2002-09-06,0787614775,Information Technology,L5,2025,grace.uwase@rp.ac.rw
RPK20250384,Francine Uwase,Female,2002-04-23,0724910363,INFORMATION TECHNOLOGY,L6,2025,francine.uwase@rp.ac.rw
RPK20230385,  Benjamin Niyibizi  ,F,2005-01-06,,Civil Engineering,L6,2023,..benjamin.niyibizi..@rp.ac.rw
RPK20220386,Claude Mugisha,m,2006-12-22,0721229114,INFORMATION TECHNOLOGY,L5,2022,claude.mugisha@rp.ac.rw
RPK20230387,  Francine Nshimiyimana  ,F,1999-05-22,0799032616,Software Engineering,Level 5,2023,..francine.nshimiyimana..@rp.ac.rw
RPK20240388,David Kamanzi,Female,2000-06-08,0791171041,Software Engineering,L6,2024,david.kamanzi@rp.ac.rw
RPK20220389,Emmanuel Kamanzi,m,,0738166928,Mechanical Engineering,Level 6,2022,emmanuel.kamanzi@rp.ac.rw
RPK20220390,Sarah Niyibizi,f,2006-06-28,0784633922,Civil Engineering,Level 6,2022,sarah.niyibizi@rp.ac.rw
RPK20230391,Joseph Tuyisenge,,2006-02-10,0794445651,Civil Engineering,L6,2023,joseph.tuyisenge@rp.ac.rw
RPK20250392,Claude Mugisha,,2004-01-15,0739262755,Software Engineering,Level 6,2025,claude.mugisha@rp.ac.rw
RPK20220393,Eric Ntawukuriryayo,Male,,0789830532,Computer Science,Level 5,2022,eric.ntawukuriryayo@rp.ac.rw
RPK20230394,Claude Mugisha,Male,2006-02-27,,Electronics,L4,2023,claude.mugisha@rp.ac.rw
RPK20250395,  Claude Uwamahoro  ,m,2003-07-08,0737968885,Mechanical Engineering,Level 5,2025,..claude.uwamahoro..@rp.ac.rw
RPK20220396,Aline Nshimiyimana,m,2002-06-04,0784229467,Software Engineering,Level 4,2022,aline.nshimiyimana@rp.ac.rw
RPK20240397,Grace Niyibizi,M,1998-03-18,0722643853,Computer Science,L6,2024,grace.niyibizi@rp.ac.rw
RPK20240398,Aline Uwamahoro,f,2005-10-05,0737329657,Mechanical Engineering,Level 6,2024,aline.uwamahoro@rp.ac.rw
RPK20230399,Claude Mukamana,M,1999-08-10,0794041515,Civil Engineering,L6,2023,claude.mukamana@rp.ac.rw
RPK20240400,Jean Mukamana,,2003-07-13,0732707379,Mechanical Engineering,L6,2024,jean.mukamana@rp.ac.rw
RPK20230401,David Habimana,f,2006-09-02,0786469394,ELECTRONICS,L6,2023,david.habimana@rp.ac.rw
RPK20240402,Alice Niyonzima,f,2006-09-06,0791606178,Information Technology,L4,2024,alice.niyonzima@rp.ac.rw
RPK20220403,Benjamin Kamanzi,F,2005-05-13,0729829513,Software Engineering,L5,2022,benjamin.kamanzi@rp.ac.rw
RPK20250404,Joseph Uwamahoro,M,2003-10-17,0722964579,Computer Science,Level 5,2025,joseph.uwamahoro@rp.ac.rw
RPK20220405,David Mutabazi,F,,,Information Technology,Level 4,2022,david.mutabazi@rp.ac.rw
RPK20240406,Benjamin Uwase,,1999-09-22,0784713010,Computer Science,Level 6,2024,benjamin.uwase@rp.ac.rw
RPK20230407,marie mukamana,M,,0781372007,Mechanical Engineering,Level 5,2023,marie.mukamana@rp.ac.rw
RPK20250408,  Claude Mugisha  ,Male,2004-05-05,0797058350,Civil Engineering,Level 4,2025,..claude.mugisha..@rp.ac.rw
RPK20240409,Kevine Mugisha,Female,2002-07-07,0734998203,MECHANICAL ENGINEERING,L5,2024,kevine.mugisha@rp.ac.rw
RPK20230410,Diane Uwase,Female,2005-06-10,0722838485,Computer Science,Level 4,2023,diane.uwase@rp.ac.rw
RPK20240411,Marie Mutabazi,m,2005-02-12,0726618532,Mechanical Engineering,L4,2024,marie.mutabazi@rp.ac.rw
RPK20240412,Emmanuel Niyibizi,M,2004-06-27,0783600139,COMPUTER SCIENCE,L5,2024,emmanuel.niyibizi@rp.ac.rw
RPK20250413,Eric Niyonzima,f,2000-07-23,0734282184,Electronics,Level 5,2025,eric.niyonzima@rp.ac.rw
RPK20250414,Samuel Mukamana,Female,1998-11-25,0729730575,MECHANICAL ENGINEERING,L6,2025,samuel.mukamana@rp.ac.rw
RPK20240415,marie tuyisenge,F,2005-10-04,0738305341,Mechanical Engineering,L6,2024,marie.tuyisenge@rp.ac.rw
RPK20220416,Aline Kamanzi,,1998-06-21,0796394101,Computer Science,Level 6,2022,aline.kamanzi@rp.ac.rw
RPK20240417,david niyibizi,,2001-08-18,0789875790,Software Engineering,L6,2024,david.niyibizi@rp.ac.rw
RPK20240418,Jean Nshimiyimana,Female,2002-06-15,0736907127,Information Technology,Level 6,2024,jean.nshimiyimana@rp.ac.rw
RPK20220419,Alice Gasana,Male,1999-10-23,0785118725,Electronics,Level 6,2022,alice.gasana@rp.ac.rw
RPK20230420,ALICE KAMANZI,Female,2006-09-24,0799791385,Electronics,L4,2023,alice.kamanzi@rp.ac.rw
RPK20250421,Emmanuel Uwamahoro,f,2001-08-08,0738743753,Information Technology,L5,2025,emmanuel.uwamahoro@rp.ac.rw
RPK20220422,David Gasana,,2002-10-06,0791903816,Software Engineering,L5,2022,david.gasana@rp.ac.rw
RPK20250423,Grace Iradukunda,m,2003-05-16,0789431500,Mechanical Engineering,L5,2025,grace.iradukunda@rp.ac.rw
RPK20230424,Beatrice Mukamana,,2004-01-06,0795850912,Information Technology,Level 4,2023,beatrice.mukamana@rp.ac.rw
RPK20220425,Jean Nshimiyimana,,2005-04-06,0795778282,Software Engineering,L6,2022,jean.nshimiyimana@rp.ac.rw
RPK20230426,Kevine Uwamahoro,F,1998-07-28,0737905427,Information Technology,Level 5,2023,kevine.uwamahoro@rp.ac.rw
RPK20220427,ERIC MUTABAZI,,2006-08-18,0785168512,Software Engineering,L4,2022,eric.mutabazi@rp.ac.rw
RPK20230428,Patrick Gasana,,2006-08-25,0739063051,Mechanical Engineering,L5,2023,patrick.gasana@rp.ac.rw
RPK20240429,Francine Habimana,M,2000-12-07,0733327325,Civil Engineering,L4,2024,francine.habimana@rp.ac.rw
RPK20220430,Marie Mukamana,m,1999-02-13,0726814047,Electronics,L5,2022,marie.mukamana@rp.ac.rw
RPK20250431,  Emmanuel Niyibizi  ,f,2004-09-10,0735111337,Computer Science,L6,2025,..emmanuel.niyibizi..@rp.ac.rw
RPK20230432,  Eric Habimana  ,f,2006-03-18,0792763911,Electronics,Level 4,2023,..eric.habimana..@rp.ac.rw
RPK20230433,Alice Habimana,Female,2006-06-02,0798092409,Civil Engineering,Level 6,2023,alice.habimana@rp.ac.rw
